Time,PosX,PosY,PosZ,VelX,VelY,VelZ
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.002,0,0,0,0,0,0
0.005,5.12e-08,3.85e-08,0.000123,2.05e-05,1.54e-05,0.049
0.008,1.29e-07,1.01e-07,0.000314,3.15e-05,2.62e-05,0.0784
0.011,2.53e-07,1.93e-07,0.000593,5.1e-05,3.53e-05,0.107
0.014,4.31e-07,3.1e-07,0.000958,6.81e-05,4.27e-05,0.136
0.017,6.57e-07,4.45e-07,0.00141,8.19e-05,4.74e-05,0.163
0.02,9.23e-07,5.97e-07,0.00194,9.57e-05,5.36e-05,0.19
0.023,1.23e-06,7.77e-07,0.00254,0.000111,6.66e-05,0.215
0.026,1.59e-06,9.96e-07,0.00323,0.000125,7.94e-05,0.239
0.029,2e-06,1.25e-06,0.00398,0.000147,8.97e-05,0.261
0.032,2.46e-06,1.53e-06,0.00479,0.000166,9.5e-05,0.282
0.035,3e-06,1.83e-06,0.00566,0.00019,0.000108,0.301
0.038,3.6e-06,2.17e-06,0.0066,0.000213,0.000117,0.319
0.041,4.27e-06,2.54e-06,0.00758,0.000235,0.000129,0.335
0.044,5.01e-06,2.93e-06,0.0086,0.000255,0.000137,0.349
0.047,5.81e-06,3.36e-06,0.00967,0.000279,0.000148,0.362
0.05,6.68e-06,3.82e-06,0.0108,0.000304,0.000156,0.373
0.053,7.63e-06,4.3e-06,0.0119,0.000328,0.000167,0.382
0.056,8.65e-06,4.82e-06,0.0131,0.000351,0.000176,0.39
0.059,9.74e-06,5.37e-06,0.0142,0.000378,0.00019,0.397
0.062,1.09e-05,5.95e-06,0.0154,0.000403,0.000197,0.402
0.065,1.22e-05,6.55e-06,0.0167,0.000437,0.000207,0.405
0.068,1.35e-05,7.19e-06,0.0179,0.000467,0.000215,0.408
0.071,1.5e-05,7.85e-06,0.0191,0.000497,0.000224,0.408
0.074,1.65e-05,8.53e-06,0.0203,0.000526,0.000232,0.408
0.077,1.81e-05,9.23e-06,0.0215,0.000551,0.000237,0.406
0.08,1.98e-05,9.95e-06,0.0228,0.000575,0.000244,0.403
0.083,2.16e-05,1.07e-05,0.024,0.000602,0.000246,0.399
0.086,2.34e-05,1.14e-05,0.0251,0.000631,0.000247,0.394
0.089,2.54e-05,1.22e-05,0.0263,0.000664,0.000255,0.388
0.092,2.74e-05,1.3e-05,0.0275,0.000693,0.00026,0.381
0.095,2.95e-05,1.37e-05,0.0286,0.000721,0.000265,0.373
0.098,3.17e-05,1.46e-05,0.0297,0.000753,0.000272,0.364
0.101,3.4e-05,1.54e-05,0.0308,0.000777,0.000281,0.354
0.104,3.64e-05,1.62e-05,0.0318,0.000804,0.000285,0.343
0.107,3.89e-05,1.71e-05,0.0329,0.000829,0.000292,0.332
0.11,4.14e-05,1.8e-05,0.0338,0.000853,0.000302,0.32
0.113,4.4e-05,1.89e-05,0.0348,0.000884,0.000309,0.307
0.116,4.67e-05,1.98e-05,0.0357,0.00091,0.000313,0.293
0.119,4.94e-05,2.08e-05,0.0365,0.000939,0.000324,0.279
0.122,5.23e-05,2.18e-05,0.0373,0.000968,0.000333,0.264
0.125,5.53e-05,2.28e-05,0.0381,0.001,0.000342,0.249
0.128,5.83e-05,2.38e-05,0.0388,0.00103,0.00035,0.233
0.131,6.14e-05,2.49e-05,0.0395,0.00106,0.000357,0.217
0.134,6.47e-05,2.6e-05,0.0401,0.00109,0.000366,0.2
0.137,6.8e-05,2.71e-05,0.0407,0.00111,0.000375,0.184
0.14,7.14e-05,2.82e-05,0.0412,0.00114,0.000384,0.168
0.143,7.48e-05,2.94e-05,0.0417,0.00118,0.000395,0.153
0.146,7.84e-05,3.06e-05,0.0422,0.00121,0.000401,0.139
0.149,8.21e-05,3.18e-05,0.0426,0.00123,0.000404,0.127
0.152,8.58e-05,3.3e-05,0.0429,0.00126,0.000411,0.115
0.155,8.97e-05,3.43e-05,0.0432,0.0013,0.00042,0.104
0.158,9.36e-05,3.55e-05,0.0435,0.00133,0.000423,0.094
0.161,9.76e-05,3.68e-05,0.0438,0.00136,0.000428,0.0848
0.164,0.000102,3.81e-05,0.0441,0.00138,0.000428,0.0765
0.167,0.000106,3.94e-05,0.0443,0.00141,0.000436,0.0689
0.17,0.00011,4.07e-05,0.0445,0.00144,0.00044,0.062
0.173,0.000115,4.2e-05,0.0446,0.00147,0.000442,0.0557
0.176,0.000119,4.33e-05,0.0448,0.00149,0.000441,0.05
0.179,0.000124,4.47e-05,0.0449,0.00152,0.000444,0.0448
0.182,0.000128,4.6e-05,0.0451,0.00155,0.00045,0.0402
0.185,0.000133,4.74e-05,0.0452,0.00157,0.000452,0.0359
0.188,0.000138,4.87e-05,0.0453,0.00159,0.000452,0.0321
0.191,0.000142,5.01e-05,0.0454,0.00163,0.000456,0.0287
0.194,0.000147,5.15e-05,0.0455,0.00168,0.000458,0.0256
0.197,0.000152,5.28e-05,0.0455,0.00174,0.000465,0.0227
0.2,0.000158,5.42e-05,0.0456,0.00179,0.00047,0.0202
0.203,0.000163,5.57e-05,0.0457,0.00185,0.000474,0.0179
0.206,0.000169,5.71e-05,0.0457,0.00189,0.000476,0.0159
0.209,0.000175,5.85e-05,0.0458,0.00195,0.000484,0.014
0.212,0.000181,6e-05,0.0458,0.002,0.000482,0.0124
0.215,0.000187,6.14e-05,0.0458,0.00206,0.000485,0.0109
0.218,0.000193,6.29e-05,0.0459,0.00211,0.000489,0.00954
0.221,0.000199,6.44e-05,0.0459,0.00216,0.00049,0.00834
0.224,0.000206,6.58e-05,0.0459,0.00222,0.000491,0.00724
0.227,0.000213,6.73e-05,0.0459,0.00227,0.0005,0.00627
0.23,0.000219,6.88e-05,0.0459,0.00233,0.000502,0.00538
0.233,0.000227,7.03e-05,0.046,0.00238,0.000507,0.00459
0.236,0.000234,7.18e-05,0.046,0.00244,0.000507,0.00387
0.239,0.000241,7.34e-05,0.046,0.00249,0.000508,0.00323
0.242,0.000249,7.49e-05,0.046,0.00254,0.000504,0.00265
0.245,0.000256,7.64e-05,0.046,0.00259,0.000508,0.00213
0.248,0.000264,7.79e-05,0.046,0.00265,0.000512,0.00167
0.251,0.000272,7.95e-05,0.046,0.00271,0.000517,0.00124
0.254,0.000281,8.1e-05,0.046,0.00276,0.000516,0.000856
0.257,0.000289,8.26e-05,0.046,0.00282,0.000517,0.00051
0.26,0.000297,8.41e-05,0.046,0.00287,0.000513,0.000197
0.263,0.000306,8.57e-05,0.046,0.00292,0.00052,-8.62e-05
0.266,0.000315,8.72e-05,0.046,0.00294,0.000526,-0.000357
0.269,0.000324,8.88e-05,0.046,0.00296,0.000534,-0.000594
0.272,0.000333,9.04e-05,0.046,0.00299,0.000542,-0.000814
0.275,0.000342,9.21e-05,0.046,0.00301,0.000547,-0.00101
0.278,0.000351,9.37e-05,0.046,0.00304,0.000549,-0.0012
0.281,0.00036,9.54e-05,0.046,0.00307,0.000557,-0.00136
0.284,0.000369,9.71e-05,0.046,0.00309,0.00057,-0.00151
0.287,0.000378,9.88e-05,0.046,0.00311,0.000578,-0.00165
0.29,0.000388,0.000101,0.046,0.00313,0.000585,-0.00179
0.293,0.000397,0.000102,0.046,0.00315,0.000591,-0.00191
0.296,0.000407,0.000104,0.046,0.00318,0.000598,-0.00203
0.299,0.000416,0.000106,0.046,0.0032,0.000602,-0.00214
0.302,0.00354,-0.000225,0.234,0.0254,-0.00245,0.442
0.305,0.00361,-0.000232,0.236,0.0254,-0.00245,0.443
0.308,0.00369,-0.000239,0.237,0.0254,-0.00244,0.446
0.311,0.00377,-0.000247,0.238,0.0254,-0.00242,0.447
0.314,0.00384,-0.000254,0.24,0.0255,-0.00241,0.447
0.317,0.00392,-0.000261,0.241,0.0255,-0.0024,0.446
0.32,0.00399,-0.000268,0.242,0.0255,-0.00239,0.443
0.323,0.00407,-0.000276,0.244,0.0255,-0.00239,0.439
0.326,0.00415,-0.000283,0.245,0.0256,-0.00238,0.435
0.329,0.00422,-0.00029,0.246,0.0256,-0.00237,0.429
0.332,0.0043,-0.000297,0.247,0.0256,-0.00236,0.422
0.335,0.00438,-0.000304,0.249,0.0256,-0.00235,0.414
0.338,0.00446,-0.000311,0.25,0.0257,-0.00234,0.405
0.341,0.00453,-0.000318,0.251,0.0257,-0.00233,0.396
0.344,0.00461,-0.000325,0.252,0.0257,-0.00232,0.385
0.347,0.00469,-0.000332,0.253,0.0257,-0.00231,0.374
0.35,0.00476,-0.000339,0.255,0.0258,-0.0023,0.362
0.353,0.00484,-0.000346,0.256,0.0258,-0.00229,0.349
0.356,0.00492,-0.000352,0.257,0.0258,-0.00227,0.336
0.359,0.005,-0.000359,0.258,0.0258,-0.00226,0.322
0.362,0.00507,-0.000366,0.259,0.0259,-0.00225,0.307
0.365,0.00515,-0.000373,0.259,0.0259,-0.00224,0.292
0.368,0.00523,-0.000379,0.26,0.0259,-0.00223,0.276
0.371,0.00531,-0.000386,0.261,0.0259,-0.00222,0.26
0.374,0.00538,-0.000393,0.262,0.0259,-0.00221,0.243
0.377,0.00546,-0.000399,0.263,0.026,-0.0022,0.226
0.38,0.00554,-0.000406,0.263,0.026,-0.00219,0.208
0.383,0.00562,-0.000413,0.264,0.026,-0.00218,0.19
0.386,0.0057,-0.000419,0.264,0.026,-0.00217,0.172
0.389,0.00577,-0.000426,0.265,0.0261,-0.00216,0.153
0.392,0.00585,-0.000432,0.265,0.0261,-0.00215,0.134
0.395,0.00593,-0.000438,0.266,0.0261,-0.00213,0.114
0.398,0.00601,-0.000445,0.266,0.0261,-0.00212,0.0941
0.401,0.00609,-0.000451,0.266,0.0262,-0.00211,0.0739
0.404,0.00617,-0.000457,0.266,0.0262,-0.0021,0.0534
0.407,0.00624,-0.000464,0.267,0.0262,-0.00209,0.0327
0.41,0.00632,-0.00047,0.267,0.0263,-0.00207,0.0117
0.413,0.0064,-0.000476,0.267,0.0263,-0.00205,-0.00951
0.416,0.00648,-0.000482,0.267,0.0263,-0.00204,-0.031
0.419,0.00656,-0.000488,0.266,0.0264,-0.00203,-0.0526
0.422,0.00664,-0.000495,0.266,0.0264,-0.00202,-0.0745
0.425,0.00672,-0.000501,0.266,0.0264,-0.002,-0.0965
0.428,0.0068,-0.000507,0.266,0.0264,-0.00199,-0.119
0.431,0.00688,-0.000512,0.265,0.0265,-0.00197,-0.141
0.434,0.00696,-0.000518,0.265,0.0265,-0.00196,-0.164
0.437,0.00704,-0.000524,0.264,0.0265,-0.00195,-0.186
0.44,0.00712,-0.00053,0.264,0.0266,-0.00193,-0.209
0.443,0.0072,-0.000536,0.263,0.0266,-0.00192,-0.232
0.446,0.00728,-0.000542,0.262,0.0266,-0.00191,-0.255
0.449,0.00736,-0.000547,0.261,0.0266,-0.0019,-0.278
0.452,0.00744,-0.000553,0.261,0.0267,-0.00189,-0.302
0.455,0.00752,-0.000559,0.26,0.0267,-0.00188,-0.325
0.458,0.0076,-0.000564,0.259,0.0267,-0.00186,-0.349
0.461,0.00768,-0.00057,0.258,0.0268,-0.00185,-0.372
0.464,0.00776,-0.000575,0.256,0.0268,-0.00184,-0.396
0.467,0.00784,-0.000581,0.255,0.0269,-0.00182,-0.42
0.47,0.00792,-0.000586,0.254,0.0269,-0.0018,-0.443
0.473,0.008,-0.000592,0.253,0.0269,-0.00179,-0.466
0.476,0.00808,-0.000597,0.251,0.027,-0.00177,-0.487
0.479,0.00816,-0.000602,0.25,0.027,-0.00174,-0.506
0.482,0.00824,-0.000607,0.248,0.027,-0.00172,-0.523
0.485,0.00832,-0.000613,0.246,0.0271,-0.0017,-0.539
0.488,0.0084,-0.000618,0.245,0.0271,-0.00168,-0.552
0.491,0.00848,-0.000623,0.243,0.0272,-0.00166,-0.564
0.494,0.00857,-0.000628,0.241,0.0272,-0.00164,-0.575
0.496,0.00857,-0.000628,0.241,0.0272,-0.00164,-0.575
0.5,0.00873,-0.000637,0.238,0.0273,-0.00161,-0.587
0.503,0.00881,-0.000642,0.236,0.0273,-0.00159,-0.591
0.506,0.00889,-0.000647,0.234,0.0274,-0.00157,-0.594
0.509,0.00898,-0.000652,0.233,0.0274,-0.00156,-0.595
0.512,0.00906,-0.000656,0.231,0.0274,-0.00154,-0.596
0.515,0.00914,-0.000661,0.229,0.0275,-0.00153,-0.597
0.518,0.00922,-0.000665,0.227,0.0275,-0.00151,-0.598
0.521,0.00931,-0.00067,0.225,0.0276,-0.00149,-0.599
0.524,0.00939,-0.000674,0.224,0.0276,-0.00148,-0.599
0.527,0.00947,-0.000679,0.222,0.0276,-0.00147,-0.599
0.53,0.00955,-0.000683,0.22,0.0277,-0.00145,-0.599
0.533,0.00964,-0.000688,0.218,0.0277,-0.00143,-0.598
0.536,0.00972,-0.000692,0.217,0.0278,-0.00141,-0.597
0.539,0.0098,-0.000696,0.215,0.0278,-0.00139,-0.595
0.542,0.00989,-0.0007,0.213,0.0279,-0.00138,-0.593
0.545,0.00997,-0.000704,0.211,0.0279,-0.00136,-0.591
0.548,0.0101,-0.000708,0.209,0.0279,-0.00134,-0.588
0.551,0.0101,-0.000712,0.208,0.028,-0.00133,-0.585
0.554,0.0102,-0.000716,0.206,0.028,-0.00132,-0.582
0.557,0.0103,-0.00072,0.204,0.0281,-0.0013,-0.578
0.56,0.0104,-0.000724,0.202,0.0281,-0.00129,-0.575
0.563,0.0105,-0.000728,0.201,0.0282,-0.00127,-0.571
0.566,0.0106,-0.000732,0.199,0.0282,-0.00125,-0.567
0.569,0.0106,-0.000735,0.197,0.0283,-0.00123,-0.563
0.572,0.0107,-0.000739,0.196,0.0283,-0.00122,-0.558
0.575,0.0108,-0.000743,0.194,0.0283,-0.0012,-0.554
0.578,0.0109,-0.000746,0.192,0.0284,-0.00118,-0.549
0.581,0.011,-0.00075,0.191,0.0284,-0.00117,-0.544
0.584,0.0111,-0.000753,0.189,0.0285,-0.00116,-0.54
0.587,0.0112,-0.000757,0.187,0.0285,-0.00114,-0.535
0.59,0.0112,-0.00076,0.186,0.0286,-0.00113,-0.53
0.593,0.0113,-0.000764,0.184,0.0286,-0.00111,-0.525
0.596,0.0114,-0.000767,0.183,0.0287,-0.0011,-0.52
0.599,0.0115,-0.00077,0.181,0.0287,-0.00108,-0.515
0.602,0.0116,-0.000773,0.18,0.0287,-0.00106,-0.511
0.605,0.0261,0.00599,0.0209,0.0725,0.0179,-1.37
0.608,0.0264,0.00605,0.0168,0.0725,0.0179,-1.37
0.611,0.0266,0.0061,0.0127,0.0725,0.018,-1.36
0.614,0.0268,0.00616,0.00863,0.0726,0.018,-1.36
0.617,0.027,0.00621,0.00458,0.0726,0.018,-1.35
0.62,0.0272,0.00626,0.000559,0.0727,0.018,-1.33
0.623,0.0275,0.00632,-0.00342,0.0727,0.018,-1.32
0.626,0.0277,0.00637,-0.00735,0.0728,0.0181,-1.3
0.629,0.0279,0.00643,-0.0112,0.0728,0.0181,-1.29
0.632,0.0281,0.00648,-0.0151,0.0729,0.0181,-1.27
0.635,0.0283,0.00654,-0.0188,0.073,0.0182,-1.25
0.638,0.0285,0.00659,-0.0225,0.073,0.0182,-1.23
0.641,0.0288,0.00664,-0.0262,0.0731,0.0182,-1.2
0.644,0.029,0.0067,-0.0298,0.0732,0.0182,-1.18
0.647,0.0292,0.00675,-0.0333,0.0733,0.0183,-1.16
0.65,0.0294,0.00681,-0.0367,0.0733,0.0183,-1.13
0.653,0.0296,0.00686,-0.0401,0.0734,0.0183,-1.11
0.656,0.0299,0.00692,-0.0434,0.0735,0.0183,-1.08
0.659,0.0301,0.00697,-0.0466,0.0736,0.0183,-1.06
0.662,0.0303,0.00703,-0.0497,0.0736,0.0183,-1.03
0.665,0.0305,0.00708,-0.0528,0.0737,0.0183,-1
0.668,0.0308,0.00714,-0.0557,0.0738,0.0183,-0.978
0.671,0.031,0.00719,-0.0586,0.0738,0.0183,-0.95
0.674,0.0312,0.00725,-0.0614,0.0739,0.0184,-0.923
0.677,0.0314,0.0073,-0.0642,0.0739,0.0184,-0.895
0.68,0.0316,0.00736,-0.0668,0.074,0.0184,-0.867
0.683,0.0319,0.00741,-0.0694,0.0741,0.0184,-0.839
0.686,0.0321,0.00747,-0.0718,0.0741,0.0184,-0.811
0.689,0.0323,0.00752,-0.0742,0.0742,0.0184,-0.783
0.692,0.0325,0.00758,-0.0765,0.0742,0.0184,-0.754
0.695,0.0327,0.00763,-0.0788,0.0743,0.0185,-0.726
0.698,0.033,0.00769,-0.0809,0.0744,0.0185,-0.697
0.701,0.0332,0.00775,-0.0829,0.0744,0.0185,-0.668
0.704,0.0334,0.0078,-0.0849,0.0744,0.0185,-0.639
0.707,0.0336,0.00786,-0.0868,0.0745,0.0185,-0.611
0.71,0.0339,0.00791,-0.0886,0.0745,0.0185,-0.582
0.713,0.0341,0.00797,-0.0903,0.0745,0.0185,-0.553
0.716,0.0343,0.00802,-0.0919,0.0745,0.0185,-0.523
0.719,0.0345,0.00808,-0.0934,0.0746,0.0185,-0.494
0.722,0.0348,0.00813,-0.0948,0.0746,0.0185,-0.465
0.725,0.035,0.00819,-0.0962,0.0746,0.0185,-0.436
0.728,0.0352,0.00825,-0.0975,0.0746,0.0185,-0.407
0.731,0.0354,0.0083,-0.0986,0.0746,0.0185,-0.378
0.734,0.0357,0.00836,-0.0997,0.0747,0.0185,-0.348
0.737,0.0359,0.00841,-0.101,0.0747,0.0185,-0.319
0.74,0.0361,0.00847,-0.102,0.0747,0.0185,-0.29
0.743,0.0363,0.00852,-0.102,0.0747,0.0185,-0.261
0.746,0.0366,0.00858,-0.103,0.0746,0.0184,-0.231
0.749,0.0368,0.00863,-0.104,0.0746,0.0184,-0.202
0.752,0.037,0.00869,-0.104,0.0746,0.0184,-0.173
0.755,0.0372,0.00874,-0.105,0.0746,0.0184,-0.143
0.758,0.0374,0.0088,-0.105,0.0746,0.0184,-0.114
0.761,0.0377,0.00885,-0.106,0.0746,0.0184,-0.0845
0.764,0.0379,0.00891,-0.106,0.0746,0.0184,-0.0551
0.767,0.0381,0.00897,-0.106,0.0746,0.0184,-0.0257
0.77,0.0383,0.00902,-0.106,0.0746,0.0184,0.00365
0.773,0.0386,0.00908,-0.106,0.0746,0.0183,0.033
0.776,0.0388,0.00913,-0.106,0.0746,0.0183,0.0623
0.779,0.039,0.00919,-0.106,0.0746,0.0183,0.0916
0.782,0.0392,0.00924,-0.105,0.0745,0.0182,0.121
0.785,0.0395,0.0093,-0.105,0.0745,0.0182,0.15
